text,label
فرجاد,0
سمیح,0
فادی,0
سیاوش ظفر,0
حافظ,0
نقی علی,0
سخیده,0
عبدلالعزیز,0
صوت,1
جهانمیر,0
صفر بی بی,1
ممد,0
لی اکبر,0
سد مرجان,1
سیرنگ,0
عنبرطلا,1
بیک دردی,0
پاپی احمد,0
افشار,0
رقیه بگوم,1
مه روال,1
زر بی بی,1
رحیم اقا,0
وندا,1
طرماح,0
گلنسار,1
محمد توفیق,0
شربتی,1
محمد طویلی,0
ماریار,0
نور احمد,1
رحد,0
غلامحیسن,0
کرم جان,0
خالقویردی,0
عوضعلی,0
حمید رضار,0
زیبا خانم,1
شرافعزیز,0
ماهیار,1
عرج علی,0
لطف علی,0
نورالین,0
گلایژ,1
شاهو,0
گلی فر,1
خضر اله,0
امل بنین,1
مرضیبه,1
عبید الله,0
اتبوالفضل,0
یمان,0
هقان,0
محمت,0
خواجه عظیم,0
اله قلی,0
مسح اله,0
سیوا,1
عبداجبار,0
یزداله,0
غرهاد,0
اقول گل,0
بشیر احمد,0
حاجی بگ,0
گل غیز,1
شهرت آقا,0
یام,0
طو بی,1
قره بک,0
ناکله,0
یقینعلی,0
کااظم,0
زین اعابدین,0
ساعاده,0
کوجک,0
دور سلطان خانم,1
روءفیا,1
خاص مراد,0
عبذالغفار,0
مایده,1
شاپو ر,0
لاله زار,1
امیر عظیم,0
صفیره,1
الب ارسلان,0
حکیم بردی,0
عبدالیوسف,0
آنیا,1
عادله,1
امایین,0
ورگاه,1
مقتدا,0
شمامه,0
چمشید,0
کریمان,0
ربابه,1
علقلی,0
ذیبح اله,0
ناز سلطان,1
محمددل,0
فرزان,0
سدیقه,1
جلبله,0
صدابه,1
طعیمه,1
دری,1
سدیس,0
ام السلمه,1
سلماز,1
بایرم دردی,1
آناخانم,1
لال بخش,1
غث الدین,0
نواله,0
درگاه,0
مظلومه,1
غلا م حسین,0
جوان,0
امیلیا,0
شیر علی,0
آصف,0
منظربانو,1
امیرعبداله,0
کلاله,1
آشنا,1
معاد,0
جوری,0
مینوخانم,1
حدیه,1
هاسمیک,0
عبیده,1
اقا بی بی,0
یار علی,0
امیررضا,0
قنر,0
ساحره,1
خیر محمد,0
ودود,0
بهجت ال,0
اسمعیل علی,0
سیمین تاج,1
مامون,0
نورادین,0
عضری,1
مسعود,0
خدمت اله,0
نازمحمد,1
محمد بلقر,0
مهمان,0
مهر ان,0
سبز پری,1
بهمنیار,0
منار,1
عزیمه,1
مبرواحد,0
اسحا ق,0
کلاویز,1
قرمان,0
ایمانقلی,0
خانمی,1
نور بی بی,1
امان نفس,1
میر الله قلی,0
سمسام,0
اغول جان,1
بصیر تاجیک,0
ابجد,0
ویس کرم,0
موسیه,1
قر با نعلی,0
عبد القفار,0
بصزی,0
مرغوب,0
ملایار محمد,0
فاءمه,1
محمدجواد,0
علیر ضر,0
صفی اللاه,0
محمدجمعه,0
ربانی,0
دعنا,1
قمبر,0
عسگری,0
حاله,0
انزر گل,0
ؤهرا,0
بست گل,1
لدرچین,0
محمدمنصور,0
علی فضا,0
الهشکر,0
جوی,0
زیاد علی,0
نوبر,1
سیموزر,1
فرخ الدین,0
سیا بخش,0
بی بی گوزل,1
صدری,1
اوفیا,0
عبدالشهید,0
همدمعلی,0
بهفر,0
هیبا,0
صد قعلی,0
موسی بن الرضا,0
میربیگ,0
عبیدالرحمن,0
محمدیوسف,0
هامد,0
قنداب,0
محمدعالم,0
اخر داد,0
ایزداله,0
جیب اله,0
قوتاز,0
وسیله,1
فوادض,0
باونعلی,0
انامقلی,1
بومانی,0
حوی,0
نو حعلی,0
اذرسا,1
فیضالله,0
میرقیاس,0
غلا م سخی,0
عارص,0
صیبه,1
شاهرود,0
عبدالمالک,0
سعدالله,0
فرمیسک,0
زربا,1
عزراخاتون,0
هستی,1
آسو,0
مهرافزا,1
ذیداله,0
قلی نظر,0
سهم,1
بیمن,0
بی بی حمیده,1
علیاد,0
گلبن,1
مندی,0
صدیقهی,1
غالیه,1
بهرو ز,0
محمد فرید,0
شمس الجهان,0
آلن,0
ماریا بتینا,1
ایلدار,0
شیوال,1
موهبه,1
شهدی,0
منبره,1
شاد الله,0
احسن,0
مرجاتن,1
نوشین,0
رمضیه,1
ربابه خانم,1
امیر جواد,0
فضل الاه,0
چشمعلی,0
سبز بانو,1
علی محمد خان,0
پوهگل,1
بویا,0
فامیل,0
محمد رافع,0
روح الامین,0
هه ژار,0
قدریه,1
عبدالبلال,0
آیگین,1
بخشعلی الله,0
جسین,0
حیدرپور,0
میرزا عباس,0
نینوس,1
مهربا,1
میر نور علی,0
عبا س,0
میر دوست,0
حامید,0
صایمه,1
نسر ین,1
انه محمد,1
حوریه,1
بیبی زهرا,1
عاقل,0
صلاح الدین,0
عبد اسلام,0
ام الکلثوم,1
طوبی,1
عبذالمحمد,0
سارح,1
اسفند یار,0
براگجر,0
پیرمحمد,0
میرفرامرز,0
ذکر الله,0
امیرعماد,0
بسطام,0
غنضنفر,0
خاتوزین,1
ستوان,0
عاشور دردی,0
اینس,1
لیث,0
فرید ون,0
رضامراد,0
رهرا,1
کفتر,1
تاج میر,1
آق گل,0
بحیرا,1
فرازنه,1
سارمین,0
ا فشین,0
بالاخانم,1
بدالله,0
گیسسیاه,1
مه	جبین,1
دایان,0
نوزر,0
خانم طلا,1
نسمی,1
فردیده,0
ایماان,0
بایرامگل,0
راحلخه,0
ممسعود,0
آ رمان,0
مروی,1
حاج نورالله,0
میررامین,0
رستمعلی,0
دلارم,1
نصیه,1
علی ااصغر,0
غریب جمال,0
عبد الحمد,0
وجیه اله,0
بهشار,1
خوجه بی بی,1
زیای,0
خداوردی,0
سیاملک,0
جینگ,0
پریچه,1
مهرعلی,0
علی رضوان,0
کوچک علی,0
بتو ل,1
پاپی ولی,0
گل فروز,1
بی بی حرمت,1
عزیزالاه,0
حاجی مجتبی,0
مهیم,0
برومند,0
ماهیه,1
فواید,0
عبااس,0
صغی,1
صونابکم,1
میرمحمد,0
حکم علی,0
صیدعزیز,0
جمید رضا,0
ذبی اله,0
سیاقت,0
ارازگلی,0
ونفشه,1
مهصومه,1
هزار,0
طاهرآقا,0
میربابا,0
مراحم,0
میرمحسن,0
جمیله خانوم,1
زاهد,0
روح انگیز خانم,1
اهلام,1
ایاضعلی,0
و لی ا له,0
میرسن,0
نیکو,1
ایز,0
شاه مروت,0
صمد آقا,0
حلاوه,1
حمد اله,0
قلسم علی,0
ثمن گل,1
خوجه احمد,0
مهرنان,1
ناحیه,1
سلطا نمراد,0
ژان,0
ضرار,0
ایمان قلى,0
شطیطه,1
عبدالاله,0
یدا,0
حسین بهروز,0
عبدالخلاق,0
امیر کیا,0
هدیه سالدات,1
پوارن,0
اله نظر,0
الها م,1
الله نظر,0
دینا,1
الویرا,0
اذت,0
پگام,1
کریم بخش,0
مادرخانم,1
ثمد,0
اقدام,1
حصه,1
شعین,0
میرعلیرضا,0
میر قلم,0
مر جان,0
حاجی رحیم,0
بیات,0
خیرعلی,0
فریم,0
نیازی,1
انیکه,1
معرفتعلی,0
ابوطالب,0
تادر,0
مکیه,0
ضربعلی,0
محمد حاشر,0
امیرآرش,0
اصمت,0
میر مصباح,0
یعید محسن,0
اتحمد,0
سارجه,0
علی اصقر,0
پرهام,0
مححمدامین,0
خرم,0
سیى محسن,0
علی برز,0
باز علی,0
جمالدین,0
فیروزان,0
اقا مراد,0
علیاء,0
بیاز,0
رطابه,0
ر ضاغ,0
نورتاج,1
سد الله,0
جهان شاه,0
گل غنچه,1
ام امین,1
گلدی قلییچ,0
مکمل,0
ملک علی,0
روزی علی,0
ناجح,0
قیمت,0
راوک,0
عبدل خالق,0
محسنم,0
پروبز,0
زرفشان,1
منجی,0
گلدی,0
حفیظ,0
شیر علم,0
خان حسین,0
منیپه,0
غایب نظر,0
روفلا,1
سمانه ال,1
ازیتات,1
ناضر حسین,0
علیمحمد,0
ماهیده,1
خیرالنسای,1
بیان,0
سبحانقلی,0
رحله,0
وستا,0
قضه,0
قدیر بردی,0
ملک نیاز,1
میر عظیم,0
اسماعیلا,0
نیکا,0
سمندر,1
خیریه,1
آق اولی,0
مرتضی سهیل,0
نجمه اصبا,1
بهرنگ,0
جهان تاج,1
بیت علی,0
قز بس,0
عتی رضا,0
زرآلی,1
قزخانم,1
کنیز,1
جیران تاج,0
نازبی بی,1
ولیاله,0
ذکراله,0
آنتیس,1
جمشیدآقا,0
عیدالکریم,0
پردیس,0
اندرانیک,0
مرتضی قلی,0
اشا,1
آقابالا,0
ثناس,1
رز,1
هاشمن,0
طالب درویش,0
رفان,0
مهنازبانو,1
شامید,0
یاکام,0
عباد الدین,0
مرتضی سماکی,0
دهیار,0
عربعلی,0
سارف,0
عبد القادر,0
بالاباجی,1
چشمه,0
افسربانو,1
یارک,0
عین الاه,0
سرتیب قلی,0
ملا احمد,0
حضرت بردی,0
بی بی ذبیده,1
خیریه بگام,1
التی,0
رعوفه,0
حسین علی,0
مححسن,0
ناهیتا,1
محمدحسن,0
فر خ,0
نذری,0
الهام علی,0
اکرم السادت,1
منود,0
کودرز,0
پریسا,1
نیمه,1
معبود,0
کام بخت,1
حمیراء,1
نوری سعید,0
جویا,0
دنیا نوش,1
فرشااد,0
محمد جاوید,0
محمد خالید,0
سورنا,0
جوواد,0
بهذاد,0
عبدالوحید,0
شامار,0
عجب پری,1
غلامحسی,0
کا فیه,0
بریار,0
امیرفریبرز,0
ثوبا,1
آناتولی,1
محمدکرم,0
ثمیه,1
کیز,1
زرینتاج,1
نواز علی,0
آمنه زمان,1
سیفی داد,0
جهانگرد,0
طامارا,0
عبذالناصر,0
انشا ا له,0
الطفات,1
مضور,0
سیروس کامبیز,0
بیریا,1
چهاری,0
حلی بی بی,1
علم,0
مهرعلى,0
عبداوهاب,0
پرواز,1
نقره علی,0
کزریم,0
دیکران,0
فبدی,0
شفیع محمد,0
فریاله,1
چمنعلی,0
غلامغلی,0
فتح	اله,0
رفیمه,1
شهرخ,0
ادی بیوک,1
ا میر ر ضا,0
کلپوم,1
ضیا الدین,0
تاشان,1
هاتف,0
مهدی فرشید,0
عبد الامیر,0
نوراللله,0
خیری,1
افتاج,1
فخرالله,0
بارون,1
نور,1
رختانه,1
فخری نساء,1
سا را,1
موافق,0
سویت لانا,0
سر مد,0
زکایه,0
عبدالزمان,0
محبوبه,1
معارف,0
پاله,1
میرم,0
اسنفدیار,0
یاکیومرث,0
قارمحمر,0
محود,0
سولروز,1
نجات علی,0
ملک ابراهیم,0
ایسام,1
غلامزضا,0
مرتسی,0
غرغ,1
غریبه,0
محنوش,0
مصریه,1
ماه تاره,1
بالانسا,1
یاصنم,0
نقیب اله,0
منجمد,0
میر حسن,0
طیب,0
مرشاد,0
قار بی بی,0
حمیدا,0
گل باند,1
اهد,0
عطاالرحمن,0
عطاءاله,0
شکرعلی,0
سبقت الله,0
صدری جان,1
حفیظ رحمان,0
دامون,0
حسنعلی,0
پاشجم,0
سولاز,1
عابد,0
سدالله,0
میر محمد هادی,0
عبد العباس,0
طلیح خاتون,1
فض الله,0
صعری ال,1
فخر الین,1
صید جواد,0
عبدالامام,0
جامون,0
پوستر,0
زلیخا,1
عبدل نعیم,0
انا سلطان,1
گرزعلی,0
ندا بیگم,1
مناف,0
شمسالدین,0
عبد الکریم,0
هاتف ال,0
قوام,1
فایده,1
اسم علی,0
ماندانه,1
مارل,1
کشواد,0
سیلم,1
محمود علی,0
رحمت دین,0
توفان,1
برو نیاز,0
لب زر,1
ویدا,1
کریستینه,0
گلا ویژ,1
اعزام,0
راسجاد,0
نادر نت شمال,0
شانی,1
شیرین گل,1
توخید,0
ویسی,0
اسجد,0
پانتا,1
طه,0
عبدا لباسط,0
سعیده ال,1
قیز بست,1
رمضانلی,0
مولود,0
اناقلیچ,1
مه ناز,1
نه به ز,1
بزرگوار,0
طاهر بگ,0
فرختاج,0
ام سلیمه,1
نصرالله,0
رشیده,1
تقیه,0
پرور,1
امیدوار,0
فرح الملوک,1
فایظ,1
حاجی ابراهیم,0
فرنگیز,1
امحمدعظیم,0
میرخیرالدین,0
مهدسه,1
موفق,0
زهرا اشرف,1
ماه ناز,1
عبدالکیم,0
خدابت,0
باباسارق,0
مشعل,0
زویا,1
مبین,0
محمد مهری,0
دادد,0
ملک سیما,1
هوایت الله,0
ابوالقاسم,0
تیتا,1
رحمان وردی,0
ارازبی بی,0
محمدالله,0
احسان علی,0
عوض گلدی,0
قربانعلیچ,0
تایماد,0
انسان,0
فریان,0
آرام,0
ان بیکی,0
میراباذر,0
حسنجان,0
کوتاه,1
امراله,0
بیوک علی,0
سکیرا,1
اسعد,0
گیلناز,1
ه الهه,1
فاطمیا,1
علیرزا,0
محترم,1
ایاز,0
شعاع الدین,0
فرزندعلی,0
احمد امین,0
حاج محمود,0
رشید علی,0
محمد افشین,0
اتیه,1
نوروزمحمد,0
اورجع,0
علی نصرت,0
نهال,1
زهور,1
حاجیعلی,0
عبد المناف,0
حیسن اقا,0
زمان اله,0
ربابه سلطان,1
سراهی,0
محجوب,1
ماشاء اله,0
مرتضوی,0
حسینعباس,0
حمید,0
جبراعیل,0
طریبه,1
ونداد,1
محمد صادق,0
نازل,1
مزیم,0
روحان,0
صطفی,0
سرگون,0
حرمت اله,0
عبدالباصد,0
ر سول,0
حامداله,0
ناز آقا,1
بطول,1
فرمناز,0
اسلام فلی,0
بهار الدین,1
صمد علی,0
منجعلی,0
فاسم,0
الله حسین,0
عابدین,0
فاطنمه,1
گزیزه,1
سرویس,0
خدیجه یبیگم,1
دره,0
تار قلی,0
بوعلی,0
لوکیه,1
یاور,0
مجیر,0
درشته,0
میرم خاتون,1
حسین عتی,0
مصطفوی,0
حمیده خانم,1
بارز علی,0
محمودچ,0
امام رسول,0
عزت دین,0
محمد سراج,0
دیانا,1
جهانیخش,0
سهله,1
علی بخشی,0
بحزاد,0
پیری,0
علی عباسی,0
حاج رضا,0
نایبعلی,0
تقان,0
لسماعیل,0
حکمیه,1
مازیا,0
سغرا,1
آقا رضا,0
گاقدم,0
فرناز,1
شفیق,0
امیرهوشنگ,0
باب علی,0
یاصر,0
سمیره بیگم,1
پوران,1
الله کرم,0
ودوود,0
بیبی ماه,1
استیر,0
میر مصطفی,0
امید احمد,0
خضر,0
کجید,0
علی کمک,0
اهید,1
پیر بخش,0
محمدطیب,0
هلن,1
یه سرین,0
حیدر حسین,0
گوهر بیگم,1
مهر اله,0
طایر آقا,0
محمدهادی,0
عبدالمطلب,0
عزیز بگیم,1
محمد غلی,0
مصطقی,0
میمنت,1
معراب,0
ادریس,0
اعلاء,1
اجو,0
نور مراد,0
هدیه السادت,1
شوانه,1
غلام شاه,0
حشمت,0
شاپور رضا,0
نیازگلدی,1
راه خدا,1
محد ابراهیم,0
وره رام,0
ابولقضل,0
حبت الله,1
موثر,0
شیفی محمد,0
مهرانگیز,1
خانمجان,1
صاتح,0
حردان,0
امان گلن,1
میر فخرالدین,0
صفت الله,0
تقارن درودی,0
حروت,0
میرفرشاد,0
کیکاوس,0
کدخدایی,0
اصوالدین,0
جمیلهی,1
محمدامیر,0
بختی گل,1
عباد اله,0
امالبینی,1
زینوس,1
زرقونه,1
محمداسعد,0
نورالعین,0
راضیه بیگم,1
تختی,0
ملک سیاوش,0
سکنه,1
رامش,0
سوابه,1
علی اور,0
رحیمه خانم,1
گلابی,1
سپیده سمیرا,1
هادی جان,0
ناز,1
علیحیدر,0
اوپیک,1
جمالالدین,0
علی محمد علی,0
میر امین,0
تارا,1
روژنا,1
صایر,0
شهیره,1
حیدر خواجکی,0
فمیمه,1
شکریه,1
امیریه,0
شاطلا,1
حوران,0
پوریه,0
ازاوه,0
سح,0
حبینب,1
فلک ناز,0
پاییزعلی,0
ابتصام,1
جبرایل,0
اهسته,1
جان افروز,1
غفوره,0
احدیه,0
طلیعه,1
حبیب تله,0
ساده,0
هوری,0
شاه افروز,0
نقیب الله,0
انار تاج,1
سهوره,1
شمس جهان,1
مجیدعلی,0
خوشدل,1
ملینا,1
ماه آفرین,1
محمس,0
تل ماه,0
عرزمحمد,0
سیب گل,1
وخید,0
فدا محمد,0
ابوذز,0
فراهم,1
مشک ناز,1
علی اوسطه,0
هورس,0
مختار,0
هیلناز,1
بلال الدین,0
عودی,0
شیرجان,0
سعید امی,0
سایی,0
ماهوره,1
حنطه,0
فایذه,1
سراج احمد,0
سریرال,0
علی ا صغر,0
عظیم محمد,0
علی اضقر,0
اللهشکر,0
ذولفعلی,0
فاطمه مینو,1
سهام الدین,0
ام النبی,1
آدم خان,0
رازاوه,0
سعیدیه,1
محمد نور,0
ملاک,0
ریاض,0
ماندنا,1
محمد اله,0
میر اسلام,0
فیا ضی,0
ناینی,1
معصمومه,1
علی عبدالرضا,0
زینتی,1
یو نس,0
سبحان الدین,0
مادری,1
کوکی,0
شیما,1
فضل رحمان,0
شامراد,0
ابواحسن,0
نورلی,0
احراب,0
حباب,0
هراتی,0
سعداله,0
طها,0
الله ویزن,0
احمدمراد,0
ماعده,1
مشعود,0
ازمری,0
آرخ,0
قریانعلی,0
عزاله,0
رحمن علی,0
فردیک,0
میر محمد رضا,0
ساری خانی,0
حبیب ال,0
سلطان مراد,0
زهره بانو,1
بشم,0
صونیا,1
غوغا,1
وصی علی,0
بمهرداد,0
امیر یزدان,0
ابیالفضل,0
مهر ایین,1
فتحی,0
ناطق,0
قربان لی لی,0
عبد النبی,0
محمد حامد,0
سلطان کریم,0
میرستار,0
مانی,0
پاکذاد,0
راز بی بی,1
عبدارحمان,0
روح الا مین,0
روایت,0
اله جان,0
علی همراه,0
م‍گان,0
محمد عظیم,0
حمیرضا,0
میرسالم,0
سعید محسن,0
باسین,1
بنو شه,0
باباک,0
میرشهاب,0
فرمانبخش,0
ناهیده,1
محمد ادریس,0
جناب,0
گل میرزا,0
محمد خاتم,0
طیببه,1
خداقلیش,0
فاطمها,1
ناددر,0
اباسلط,0
شنتیا,1
تاج محل,0
دلقان علی,0
آنت,0
محمدجعفر,0
فرهد,0
بهرو,0
علیمراد,0
او جان,1
همشنگ,0
نیک فر,0
مسینا,0
حانقلی,0
لله,0
مجگان,0
کریمداد,0
مزمز,1
ضیا اله,0
دیمن,0
مجنون,0
عبدالسمیع,0
مانیلا,1
عبدالغیوم,0
سیمیرا,0
علی	احمد,0
یحیی قلی,0
فرنود,0
ثار اله,0
میرپیمان,0
مسیح البه,0
منصر,0
زینالله,0
نسیمه,1
الله نور,0
روییل,1
زرخانم,1
حاجی آقا,0
فخر علی,0
مسعودرضا,0
